time/total_timesteps,train/n_updates,train/entropy_loss,train/value_loss,time/fps,rollout/ep_rew_mean,train/explained_variance,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/learning_rate,train/policy_loss
500,99,-1.303749442100525,11.60435676574707,1247,-236.64139825,0.009547173976898193,0,100,121.25,0.001,-2.9554154872894287
1000,199,-1.2232301235198975,115.0028076171875,1251,-249.24846157142858,-0.004717826843261719,0,200,134.14285714285714,0.001,-12.582189559936523
500,299,-0.9885333776473999,64.43263244628906,1253,-297.245297,-1.2874603271484375e-05,0,100,136.0,0.001,-5.635462284088135
1000,399,-0.5739954710006714,378.34869384765625,1227,-319.20830680000006,0.20471704006195068,0,200,163.4,0.001,-4.326972007751465
500,499,-1.018634557723999,4329.88134765625,1237,-282.7640535,-0.03565573692321777,0,100,246.5,0.001,-25.813587188720703
1000,599,-0.41325268149375916,0.38593193888664246,1256,-299.556738,0.6797074675559998,0,200,207.75,0.001,0.009654226712882519
500,699,-0.8149322271347046,162.86328125,1212,-23.783649999999998,-0.00043404102325439453,0,100,204.0,0.001,7.731884002685547
1000,799,-0.8146288990974426,2.1335830688476562,1255,-90.9683632,0.0018826723098754883,0,200,193.8,0.001,-1.0519455671310425
500,899,-0.7977098822593689,9.43149471282959,1167,-135.6466585,-0.0026009082794189453,0,100,207.0,0.001,1.7377777099609375
1000,999,-0.1937655359506607,7.250245094299316,1235,-185.04206299999998,0.0004016757011413574,0,200,224.0,0.001,-0.07412900775671005
500,1099,-0.6457877159118652,0.7762615084648132,1241,-87.249068,0.004290938377380371,0,100,222.0,0.001,0.3681466579437256
1000,1199,-1.0260818004608154,0.10099522769451141,1241,-87.249068,0.11244785785675049,0,200,222.0,0.001,-0.2690127193927765
500,1299,-0.7139798402786255,32.163604736328125,1232,-85.4947375,-2.384185791015625e-07,0,100,214.5,0.001,3.9066596031188965
1000,1399,-0.6853539943695068,23.537181854248047,1246,-89.90616375,-0.02010786533355713,0,200,233.25,0.001,2.8765957355499268
500,1499,-0.4855455458164215,49.00422668457031,1241,-214.11354,-2.8494749069213867,0,100,300.0,0.001,-1.6493282318115234
1000,1599,-0.15287110209465027,13.32532787322998,1227,15.726168000000001,-0.681208610534668,0,200,382.5,0.001,-0.09696466475725174
500,1699,-0.6958544254302979,14.456636428833008,1241,-62.692381,-2.118396043777466,0,100,177.0,0.001,2.030160427093506
1000,1799,-0.6289249062538147,70.34196472167969,1228,-12.096660999999997,-0.07901835441589355,0,200,229.25,0.001,6.029221534729004
500,1899,-0.5478779077529907,146.292236328125,1180,-11.568143,0.10844403505325317,0,100,370.0,0.001,5.447004795074463
1000,1999,-0.0989208072423935,14.75169849395752,1234,-52.63221433333333,0.08032810688018799,0,200,269.0,0.001,-0.07676661014556885
500,2099,-0.4271315932273865,13.605974197387695,1230,-63.955918,-0.0004369020462036133,0,100,402.0,0.001,-0.28967714309692383
1000,2199,-0.10964129120111465,53.732276916503906,1246,-37.541702,-0.7892115116119385,0,200,333.5,0.001,-0.19892260432243347
